"photoid";"rating";"tags"
2138;5.2263;";"
2139;5.5299;";"
2141;5.7595;"Architecture;Black"
2142;3.8025;";"
2144;5.343;";"
2145;5.3277;"Black;"
2147;5.6723;";"
2148;4.4085;";"
2150;5.1579;";"
2151;6.6042;";"
2153;5.2025;";"
2155;7.1613;"Black;Water"
2157;5.0714;";"
2159;6.6736;"Portraiture;Black"
2160;4.9087;";"
2161;5.1975;";"
2162;5.0429;";"
2163;6.5708;";"
2164;3.634;"Abstract;"
2165;5.8571;";"
2166;6.2689;"Still;Black"
2167;5.5603;";"
2168;5.8415;";"
2169;5.0868;";"
2170;6.128;";"
2171;4.8548;";"
2172;6.5122;"Nature;Black"
2173;5.3017;";"
2174;5.8821;"Portraiture;Studio"
2175;5.4051;";"
2176;5.6897;";"
2177;6.4267;";"
2180;5.1857;";"
2181;3.937;";"
2182;7.1301;";"
2183;4.4333;";"
2184;5.2638;"Candid;Black"
2185;6.2489;";"
2186;6.5823;"Still;Black"
2187;4.5905;";"
2188;6.481;"Animals;Black"
2190;6.6722;"Black;Water"
2191;5.8846;";"
2192;4.6966;";"
2193;4.8167;";"
2194;5.0636;";"
2195;4.9957;"Animals;Black"
2196;5.3782;";"
2197;5.2395;";"
2198;4.7277;";"
2199;6.0622;";"
2200;6.2661;";"
2201;4.8648;";"
2202;5.906;";"
2203;5.1646;";"
2204;3.7317;";"
2205;5.1711;";"
2206;7.9202;"Black;Macro"
2207;5.6345;";"
2209;5.8565;"Cityscape;Black"
2210;6.298;"Animals;Black"
2211;4.807;";"
2212;5.3165;";"
2213;6.6107;"Still;Black"
2214;5.3803;";"
2215;5.4304;";"
2216;6.3025;";"
2217;3.7426;";"
2218;5.9655;";"
2220;4.654;";"
2223;5.3863;";"
2224;6.3578;";"
2225;6.1991;";"
2226;5.5702;";"
2229;4.8062;";"
2231;4.0386;";"
2233;4.1164;";"
2234;4.53;";"
2235;4.3304;";"
2236;4.9505;";"
2241;3.5973;";"
2244;5.31;";"
2245;5.329;";"
2246;6.2165;";"
2253;5.4865;"Rural;"
2255;4.8933;";"
2260;5.3026;";"
2263;6.2716;"Emotive;Black"
2264;4.6978;";"
2265;5.9339;";"
2266;5.8402;";"
2267;4.6211;";"
2268;4.632;"Action;"
2269;5.1227;";"
2270;5.5523;";"
2273;5.7909;";"
2275;4.1342;";"
2276;7.2331;"Landscape;Rural"
2277;4.5244;";"
2278;6.7913;";"
2279;5.8319;";"
2280;7.2944;";"
2282;5.213;";"
2285;4.5385;";"
2286;4.713;";"
2287;4.4703;";"
2288;5.1027;"Travel;"
2289;4.1645;";"
2290;4.821;";"
2292;5.4249;";"
2293;5.7186;"Rural;"
2294;5.5154;";"
2295;6.2813;"Action;"
2297;4.4888;";"
2298;5.557;";"
2299;5.5408;";"
2301;4.2345;";"
2302;5.2715;";"
2303;4.1379;";"
2304;3.4956;";"
2309;5.6234;"Abstract;Macro"
2310;6.5174;";"
2311;6.2291;"Landscape;"
2313;6.0708;";"
2314;5.3333;"Urban;Travel"
2315;5.867;";"
2316;4.7611;";"
2322;4.3231;";"
2323;4.6986;";"
2324;5.1062;";"
2325;3.4893;";"
2326;5.3013;";"
2328;4.9247;";"
2329;7.1116;"Nature;"
2330;5.3524;";"
2331;5.8979;";"
2332;6.3274;"Landscape;"
2333;5.9367;"Abstract;Travel"
2334;4.048;";"
2336;5.4356;";"
2337;3.9286;";"
2339;4.9609;"Landscape;"
2340;5.7759;";"
2341;5.2026;";"
2342;5.2876;";"
2343;4.307;";"
2344;5.7067;"Rural;"
2345;5.163;";"
2346;3.8318;";"
2347;6.7753;"Cityscape;Urban"
2348;5.13;";"
2349;3.4823;";"
2350;3.7742;";"
2354;5.1478;";"
2355;4.6195;";"
2357;5.2356;"Travel;Water"
2358;5.8178;";"
2360;5.0265;";"
2361;4.5822;";"
2362;4.7523;"Emotive;Animals"
2365;5.1422;"Still;"
2367;4.7376;";"
2368;6.1552;"Vintage;"
2369;4.9956;";"
2370;5.4189;";"
2371;5.4469;";"
2372;6.8973;"Performance;Rural"
2373;4.6123;";"
2374;6.8069;"Humorous;Black"
2375;6.5357;"Emotive;Photojournalism"
2376;5.944;";"
2378;4.8496;";"
2379;6.819;";"
2380;5.9156;"Candid;"
2381;4.9348;";"
2382;6.69;"Abstract;Action"
2383;4.009;";"
2384;4.9251;";"
2386;4.4545;";"
2388;3.7477;";"
2393;5.2162;";"
2395;5.8296;";"
2396;5.1081;";"
2397;3.8378;";"
2398;5.3644;";"
2402;3.379;";"
2405;2.8455;";"
2406;5.9692;"Emotive;Still"
2407;3.5505;";"
2408;4.5236;"Abstract;Still"
2409;4.5297;";"
2411;5.2812;";"
2419;5.4955;";"
2421;4.3037;";"
2422;5.3761;";"
2424;6.2711;";"
2425;5.6695;";"
2428;5.3527;";"
2429;5.3013;";"
2430;5.2262;";"
2433;5.1892;";"
2435;5.8493;";"
2437;5.8458;"Nature;Macro"
2438;4.0673;";"
2439;5.4;";"
2442;4.6055;"Abstract;Still"
2444;5.9643;";"
2445;5.9685;"Emotive;Black"
2448;6.181;";"
2449;2.1703;"Interior;Nude"
2450;4.1416;";"
2451;6.8604;"Emotive;Black"
2452;6.0138;";"
2453;4.9412;"Abstract;Political"
2457;3.7937;";"
2458;4.4843;";"
2459;5.75;";"
2460;5.7318;";"
2461;4.8273;"Abstract;"
2462;4.8227;";"
2463;4.6798;";"
2464;6.2882;";"
2468;4.6075;";"
2469;5.629;"Still;"
2470;3.7679;";"
2473;4.1991;";"
2477;6.5354;"Black;Action"
2478;3.9636;";"
2481;5.6923;";"
2482;5.6444;";"
2485;5.4434;";"
2486;5.4537;";"
2489;3.7752;"Nature;Macro"
2491;3.1802;";"
2495;5.0762;";"
2496;6.7424;"Abstract;"
2499;4.1256;";"
2500;5.296;";"
2502;4.5695;";"
2503;6.1964;";"
2505;4.7822;";"
2506;5.2715;";"
2508;4.2968;";"
2511;4.2566;";"
2512;4.1222;";"
2513;4.4775;";"
2514;5.7304;";"
2515;4.7719;";"
2516;4.1591;";"
2519;6.0811;";"
2523;4.757;";"
2524;5.0631;"Portraiture;"
2525;4.1493;";"
2526;3.411;";"
2527;5.1261;"Studio;"
2528;3.5662;";"
2529;4.8904;";"
2530;2.9107;";"
2531;5.724;";"
2532;6.518;";"
2533;6.1324;";"
2534;6.6027;";"
2535;4.8864;";"
2537;5.0271;";"
2538;6.7195;";"
2539;5.1921;";"
2540;4.6452;";"
2541;3.7366;";"
2543;4.0138;";"
2545;4.7937;"Abstract;"
2546;4.5333;";"
2547;4.7143;"Animals;"
2548;5.0185;";"
2549;5.2321;";"
2551;5.8682;";"
2554;4.589;";"
2555;5.9244;"Black;"
2557;4.3929;";"
2558;7.0619;"Still;"
2559;3.2793;";"
2560;5.1022;";"
2561;5.0091;"Interior;Still"
2563;4.4171;";"
2565;5.4027;";"
2567;5.991;";"
2568;4.6389;";"
2569;5.4208;";"
2570;5.3136;";"
2571;5.7991;";"
2572;4.5046;";"
2573;5.3102;";"
2574;5.0498;";"
2576;6.0811;"Abstract;Black"
2577;6.0321;";"
2578;6.6861;";"
2579;3.6872;";"
2580;6.4286;";"
2581;4.1713;";"
2582;5.0507;";"
2583;3.0;";"
2584;5.0421;";"
2585;4.1835;";"
2586;4.3423;";"
2587;6.3213;";"
2589;2.4545;";"
2590;4.6063;";"
2591;4.4093;";"
2593;3.9306;";"
2594;5.5455;";"
2595;6.0524;"Architecture;"
2596;4.214;";"
2598;2.9861;";"
2599;4.55;"Sports;Action"
2600;4.8037;";"
2601;4.8433;";"
2602;5.0872;";"
2605;4.6009;";"
2607;4.4126;";"
2608;5.4027;";"
2609;5.5511;";"
2610;4.0616;";"
2619;5.1991;";"
2621;5.3273;";"
2625;6.0356;";"
2626;4.3163;"Cityscape;Candid"
2627;4.8679;";"
2630;5.0599;";"
2631;5.2523;";"
2632;5.1972;";"
2633;4.4378;";"
2634;5.5068;";"
2635;5.0717;";"
2636;5.1;"Humorous;"
2639;4.7589;";"
2642;4.0377;";"
2643;5.6085;";"
2647;4.4742;";"
2649;6.991;";"
2650;6.303;";"
2651;4.5561;";"
2654;5.1586;";"
2656;5.3761;";"
2657;4.1584;";"
2658;3.344;";"
2659;5.3198;";"
2660;4.4862;";"
2662;5.8423;";"
2663;5.4093;"Urban;Photojournalism"
2664;5.0405;"Snapshot;Urban"
2665;6.3158;";"
2667;5.3559;"Cityscape;Photojournalism"
2668;5.7477;"Cityscape;Black"
2670;4.9775;";"
2671;5.4541;";"
2674;5.4749;"Candid;Black"
2676;4.9864;";"
2679;5.0946;";"
2680;6.018;";"
2681;5.9589;";"
2682;6.0721;";"
2683;5.3687;";"
2684;5.4545;";"
2685;5.0323;"Urban;"
2686;5.2027;";"
2689;4.817;";"
2691;4.1018;";"
2693;6.2187;";"
2694;5.3756;"Sky;Landscape"
2695;5.1946;";"
2696;5.0214;";"
2697;5.4352;";"
2698;4.576;";"
2700;5.5753;"Humorous;Snapshot"
2701;6.8816;"Emotive;Photojournalism"
2703;4.5901;";"
2705;7.2603;"Urban;"
2706;5.3;";"
2707;4.819;";"
2709;6.9414;";"
2710;5.4071;";"
2711;5.0;"Snapshot;Urban"
2713;5.4646;";"
2714;5.7723;";"
2716;4.8945;";"
2717;6.2723;";"
2718;5.9604;";"
2719;5.8161;";"
2720;4.9769;";"
2721;4.5596;";"
2722;5.8964;"Snapshot;Portraiture"
2723;5.3818;"Candid;Advertisement"
2724;5.4378;";"
2725;5.2152;";"
2726;5.5088;";"
2727;4.6037;";"
2728;5.5136;";"
2729;5.9091;"Cityscape;"
2730;5.3674;";"
2732;7.4545;"Cityscape;Action"
2733;6.3884;";"
2734;4.4843;";"
2736;5.2398;";"
2737;6.2987;";"
2738;5.3803;";"
2739;4.7653;";"
2741;4.5185;";"
2742;4.0;"Emotive;"
2744;5.6018;";"
2745;4.8318;";"
2746;5.3156;"Urban;Performance"
2747;5.6622;";"
2748;5.2535;";"
2749;5.7953;";"
2750;4.9298;";"
2751;6.2037;";"
2752;4.2933;";"
2753;4.9186;"Family;Candid"
2756;5.8028;";"
2757;4.3761;";"
2758;4.0409;"Humorous;"
2759;5.6347;";"
2760;4.2361;";"
2761;4.6389;";"
2762;6.8559;";"
2765;5.0409;";"
2766;6.4771;"Cityscape;"
2767;3.8468;";"
2768;4.4773;";"
2776;5.7676;";"
2777;5.2017;";"
2778;4.8474;";"
2779;4.9916;";"
2782;4.8268;"Animals;"
2783;5.4523;";"
2784;5.062;";"
2785;3.7699;";"
2790;5.7718;";"
2791;4.2543;";"
2794;4.6417;";"
2795;3.9307;";"
2798;4.7872;";"
2802;5.8305;"Still;"
2803;6.8921;";"
2805;4.0513;";"
2807;6.0085;"Abstract;"
2808;4.8603;";"
2809;5.1752;";"
2810;5.2246;";"
2811;6.0169;";"
2812;6.5473;";"
2814;6.0806;"Abstract;Macro"
2815;4.6867;";"
2816;4.7931;";"
2817;4.1429;";"
2818;4.7679;"Sky;Nature"
2819;6.0426;";"
2820;7.3586;";"
2822;5.042;";"
2823;5.2511;"Advertisement;"
2828;6.1883;";"
2830;5.2375;";"
2832;5.8442;";"
2833;3.817;";"
2834;4.5431;"Still;Advertisement"
2835;4.6307;";"
2836;5.1754;";"
2837;5.0166;";"
2839;3.3292;";"
2840;5.4298;";"
2843;5.6458;";"
2847;5.3609;";"
2848;5.4746;"Macro;Water"
2849;4.7811;";"
2850;4.8776;";"
2851;3.2611;";"
2852;5.5541;";"
2853;5.8391;";"
2854;4.2934;"Fashion;Vintage"
2855;5.5388;"Humorous;"
2856;7.3374;"Still;Macro"
2857;4.3238;";"
2858;4.7875;";"
2859;5.917;"Abstract;Macro"
2863;4.3362;";"
2864;5.4167;"Cityscape;"
2866;4.178;";"
2867;4.25;";"
2869;5.2553;";"
2870;7.0975;";"
2871;3.5921;";"
2872;4.2363;";"
2874;5.2634;";"
2875;5.4407;"Studio;"
2876;5.9267;"Family;Humorous"
2878;4.7113;";"
2879;6.4592;"Abstract;"
2880;4.4464;";"
2882;4.5819;";"
2883;5.0975;";"
2884;3.8879;";"
2885;4.3782;";"
2886;5.6527;";"
2888;5.4523;";"
2889;4.7821;";"
2890;5.2273;";"
2892;8.304;"Abstract;Macro"
2893;4.9292;";"
2895;5.5661;"Humorous;Portraiture"
2896;5.3948;";"
2901;6.3468;";"
2902;5.9515;";"
2904;5.5172;"Abstract;"
2905;6.0;"Macro;"
2906;5.8714;"Family;Portraiture"
2907;6.1639;";"
2908;4.4053;";"
2909;4.2521;";"
2912;4.1992;";"
2913;5.2418;";"
2914;6.1416;";"
2915;5.4498;";"
2916;5.6667;";"
2917;5.7468;";"
2918;6.6626;"Still;"
2919;5.5615;"Architecture;"
2920;6.0331;"Portraiture;Black"
2921;5.6322;";"
2922;4.7333;";"
2923;4.2719;";"
2924;5.9655;";"
2925;5.3924;";"
2926;5.0508;";"
2928;4.8114;";"
2931;4.9261;";"
2932;5.2278;"Emotive;Performance"
2936;4.2073;";"
2938;3.9705;";"
2939;4.0216;";"
2940;6.1592;";"
2941;4.9832;"Studio;"
2944;5.3403;";"
2945;4.7089;";"
2946;3.9185;";"
2947;5.069;";"
2948;5.5855;";"
2949;5.4545;";"
2950;5.0478;";"
2951;4.2112;";"
2953;4.125;";"
2956;5.572;";"
2958;6.1191;";"
2959;3.9399;";"
2961;4.8553;";"
2963;5.1278;";"
2965;5.5923;";"
2966;6.458;";"
2967;5.487;";"
2969;4.1783;";"
2971;4.9386;"Emotive;"
2972;6.834;"Abstract;"
2973;5.6364;"Abstract;"
2974;4.7802;";"
2975;4.7468;";"
2976;4.4103;";"
2977;3.9467;";"
2978;4.5043;";"
2979;4.837;";"
2980;5.4364;";"
2981;4.4292;";"
2982;5.1905;";"
2983;5.2;";"
2984;5.2845;";"
2985;4.7802;";"
2986;5.6946;";"
2987;4.0614;";"
2988;4.3911;";"
2989;3.295;";"
2990;4.8297;";"
2991;4.514;";"
2996;5.172;";"
2998;3.8387;";"
3000;4.0252;";"
3003;5.2286;";"
3006;5.47;";"
3008;5.0538;";"
3016;4.1866;";"
3018;5.2972;";"
3020;4.3481;"Abstract;Cityscape"
3021;3.8627;";"
3022;5.0;"Animals;"
3023;3.5979;";"
3026;4.8035;";"
3027;3.4536;";"
3028;5.0035;";"
3029;4.9856;"Animals;Macro"
3031;4.8511;";"
3032;3.7021;"Snapshot;"
3033;4.1423;";"
3034;4.3263;";"
3035;3.8842;";"
3036;5.5157;";"
3037;3.8853;";"
3040;4.1702;";"
3041;4.122;";"
3042;5.4929;"Animals;"
3043;4.8596;";"
3044;3.9184;";"
3045;5.2199;";"
3048;4.3099;";"
3049;5.6493;";"
3051;5.4316;";"
3053;5.4085;";"
3055;5.518;";"
3057;4.941;";"
3058;4.9861;";"
3061;5.4574;"Sky;Emotive"
3062;4.9502;"Emotive;Black"
3063;4.8082;";"
3064;5.9233;"Sky;Emotive"
3065;4.2202;";"
3067;5.3276;";"
3069;5.5915;";"
3070;5.7387;";"
3071;4.9542;";"
3072;4.3368;";"
3074;6.3659;";"
3075;5.4085;"Humorous;Black"
3076;5.7666;";"
3077;5.6335;";"
3078;4.6783;";"
3079;4.6838;";"
3081;4.3986;";"
3082;4.1744;";"
3083;3.6143;";"
3084;4.0213;";"
3086;4.5179;";"
3087;4.1773;";"
3088;5.0246;";"
3089;4.018;";"
3091;5.3986;";"
3092;4.0502;";"
3094;3.7649;"Sports;"
3095;4.5211;";"
3096;3.8434;";"
3098;4.9429;"Emotive;Studio"
3100;5.7163;"Emotive;Persuasive"
3101;5.3871;";"
3102;6.3693;"Still;"
3103;5.3262;"Nature;Macro"
3104;4.1036;";"
3105;5.5213;";"
3106;5.2158;";"
3107;4.2042;";"
3109;5.4134;";"
3111;5.7655;";"
3112;5.2544;";"
3113;5.8696;";"
3114;7.4491;";"
3115;4.0857;";"
3116;4.2057;";"
3118;3.8777;";"
3119;3.5194;";"
3120;5.4099;";"
3121;4.6901;";"
3122;4.9786;";"
3123;5.5868;"Emotive;Rural"
3124;4.9113;"Animals;"
3125;4.0739;";"
3126;5.4377;"Portraiture;Black"
3127;5.1993;";"
3128;3.9046;";"
3129;4.16;";"
3130;3.9014;";"
3131;5.0796;";"
3132;4.5548;";"
3133;6.1393;";"
3134;5.3692;";"
3136;5.777;"Animals;"
3138;4.2366;";"
3139;4.9036;"Emotive;"
3141;5.2527;";"
3142;4.7909;";"
3144;4.0645;";"
3146;4.9466;"Emotive;Animals"
3147;4.9894;";"
3148;3.6835;";"
3151;5.4577;";"
3154;6.1827;";"
3155;6.2077;";"
3158;6.9844;";"
3166;5.4677;";"
3167;6.318;";"
3171;4.6262;";"
3173;3.7453;";"
3176;6.2985;";"
3182;5.0347;";"
3183;5.5415;"Macro;Floral"
3184;6.8421;";"
3187;4.9659;";"
3188;4.581;";"
3192;6.0282;"Nature;Black"
3194;5.738;";"
3196;5.612;"Sky;Landscape"
3197;5.2329;";"
3198;4.2633;";"
3199;4.962;";"
3210;5.1702;";"
3213;3.8252;";"
3214;4.0342;";"
3215;5.4873;";"
3219;6.1858;"Black;Macro"
3220;5.1135;";"
3221;5.925;";"
3223;3.981;";"
3226;5.8159;";"
3228;5.4371;";"
3229;4.4031;";"
3230;4.4846;";"
3232;5.3619;";"
3233;5.6;";"
3234;5.2006;";"
3235;6.2156;";"
3237;6.4482;";"
3239;5.4817;"Portraiture;Still"
3241;5.1651;"Candid;"
3253;6.2202;"Sky;Black"
3254;6.9534;";"
3255;5.8421;";"
3256;5.961;";"
3257;5.7012;";"
3258;4.8438;";"
3260;4.9969;";"
3261;5.9808;"Still;Studio"
3262;4.8723;";"
3263;5.5688;"Nature;Macro"
3265;4.5692;";"
3266;5.2563;";"
3267;6.0375;"Cityscape;Architecture"
3268;5.323;";"
3272;7.0473;";"
3273;6.4417;";"
3275;7.0388;"Still;Black"
3276;5.0988;";"
3277;3.8125;"Vintage;Portraiture"
3280;5.142;"Animals;"
3282;5.5268;";"
3284;5.32;"Abstract;Still"
3285;6.8549;"Portraiture;"
3286;6.2617;"Sky;Nature"
3287;4.6813;";"
3288;6.4598;";"
3289;4.582;";"
3290;5.9625;";"
3291;5.1883;";"
3292;5.3556;"Abstract;Nature"
3293;4.1296;";"
3294;3.2461;";"
3295;3.6242;";"
3299;4.6123;"Animals;"
3304;5.2461;";"
3307;4.1672;";"
3308;5.6804;";"
3310;4.8385;";"
3312;4.2722;";"
3314;4.262;"Humorous;Travel"
3315;3.212;";"
3316;6.2094;";"
3317;5.8086;";"
3320;3.7438;";"
3321;5.9136;";"
3322;4.9533;";"
3323;6.8185;";"
3327;6.142;";"
3329;5.2515;";"
3330;3.7778;";"
3331;6.737;";"
3332;3.9969;";"
3333;5.9652;";"
3335;5.1759;";"
3336;7.0554;";"
3337;5.7484;";"
3338;5.454;"Cityscape;"
3343;2.8631;";"
3344;5.2132;";"
3345;4.6246;";"
3346;5.3987;";"
3347;5.3252;";"
3348;5.4177;";"
3349;4.9313;";"
3351;5.7781;";"
3352;5.7484;"Vintage;"
3353;6.9469;"Sky;Architecture"
3355;5.5305;"Nature;"
3356;4.9659;";"
3357;4.8267;";"
3360;5.4693;";"
3362;7.2074;"Emotive;Portraiture"
3363;5.5329;"Nature;Macro"
3364;5.0478;";"
3365;4.8301;";"
3367;5.1442;";"
3372;5.1746;";"
3374;4.5323;"Nature;"
3377;4.9128;";"
3379;5.395;";"
3381;4.6219;";"
3382;3.0975;";"
3383;5.2633;";"
3385;4.9297;";"
3386;5.4169;";"
3387;4.546;"Architecture;Travel"
3388;5.2141;";"
3389;3.8235;";"
3390;5.7539;"Black;Photojournalism"
3394;4.354;";"
3395;5.2492;";"
3396;5.2871;";"
3397;4.6088;";"
3398;5.9006;";"
3400;3.354;";"
3402;5.9722;";"
3403;4.8095;";"
3404;4.4563;";"
3405;4.6698;";"
3406;6.679;"Abstract;Macro"
3407;4.5813;";"
3408;5.7461;";"
3409;7.2469;";"
3410;6.1411;"Still;Studio"
3411;6.2271;"Interior;Studio"
3413;5.6426;"Still;Black"
3414;5.5806;";"
3415;5.3578;";"
3416;6.6871;";"
3417;5.0351;";"
3418;4.9615;";"
3419;4.8266;";"
3420;6.4112;";"
3421;5.8882;";"
3422;4.3259;";"
3424;5.4745;"Family;Portraiture"
3426;6.627;"Animals;Macro"
3429;6.5327;"Emotive;Animals"
3430;4.7068;";"
3431;5.7125;";"
3432;6.0962;";"
3433;6.0097;";"
3434;5.5063;";"
3435;5.7579;";"
3436;3.775;";"
3437;3.8867;";"
3438;5.3537;";"
3439;3.9318;";"
3440;5.3481;";"
3442;5.3651;";"
3443;5.0381;";"
3444;4.6677;";"
3445;6.2925;";"
3446;4.2032;";"
3447;5.1063;";"
3448;6.8032;"Sky;Landscape"
3453;5.3774;";"
3454;5.1012;";"
3455;4.8702;";"
3457;4.5968;";"
3458;4.9192;";"
3459;4.6818;";"
3460;7.2491;";"
3461;4.7643;";"
3462;4.947;";"
3463;6.9044;"Abstract;Macro"
3464;5.4358;";"
3467;4.8016;";"
3468;3.9496;";"
3470;5.4741;";"
3471;5.2016;";"
3473;5.1473;";"
3474;4.4195;";"
3478;5.5922;"Still;Macro"
3479;6.0338;";"
3481;5.1544;";"
3484;5.6955;";"
3485;4.1494;";"
3486;4.7038;";"
3487;5.3702;";"
3488;5.824;";"
3489;5.4753;";"
3492;6.7165;"Abstract;Macro"
3495;5.1739;";"
3496;6.3268;"Still;Macro"
3497;4.3946;";"
3499;4.4138;";"
3500;4.7259;";"
3503;4.8622;";"
3504;4.6482;"Emotive;Portraiture"
3507;5.2214;";"
3510;4.5273;"Humorous;"
3514;4.2923;";"
3515;5.8415;";"
3518;5.3788;";"
3519;6.0989;";"
3520;4.7925;";"
3522;6.1673;";"
3523;4.3985;";"
3524;5.6031;";"
3525;5.0679;";"
3528;5.7004;";"
3529;5.304;";"
3530;4.2403;";"
3531;5.2566;";"
3532;4.88;";"
3533;5.3359;";"
3534;5.6165;";"
3535;5.2007;";"
3536;4.1129;";"
3542;6.4427;";"
3543;5.9736;"Political;"
3544;5.0425;";"
3545;3.73;";"
3546;5.1542;"Black;Macro"
3547;4.4142;";"
3548;5.5287;";"
3550;5.7054;"Animals;"
3551;5.2008;"Macro;"
3552;3.9699;";"
3555;5.0;";"
3556;5.3619;";"
3557;5.5517;";"
3558;5.1667;";"
3559;6.3178;";"
3561;5.2462;"Abstract;Macro"
3563;5.0541;";"
3564;4.5078;";"
3568;5.5525;"Macro;Advertisement"
3571;5.102;";"
3572;6.27;";"
3575;5.2184;"Abstract;"
3576;3.6844;";"
3578;5.1737;";"
3579;5.063;";"
3580;4.9275;";"
3585;6.6437;";"
3586;5.3113;";"
3587;5.7992;";"
3590;3.2118;"Black;"
3592;5.6412;"Still;Black"
3596;3.9291;";"
3597;6.3977;";"
3598;5.019;";"
3599;6.0545;";"
3601;5.7863;"Macro;"
3603;3.3027;";"
3605;4.3166;"Animals;Black"
3606;3.5117;";"
3607;4.3745;";"
3609;4.2383;";"
3610;3.8385;";"
3611;4.8812;";"
3613;6.3346;"Still;Black"
3614;5.5479;";"
3615;5.6437;";"
3617;5.3598;"Macro;Floral"
3621;5.5923;";"
3623;5.6875;";"
3625;5.1699;"Animals;"
3626;5.0758;";"
3627;5.1907;";"
3628;4.4981;";"
3630;6.4157;"Architecture;Travel"
3631;5.0906;"Abstract;"
3633;6.2235;";"
3634;4.908;";"
3635;5.3711;";"
3636;5.4348;";"
3638;5.1577;"Humorous;Animals"
3639;5.189;";"
3640;6.098;"Animals;Macro"
3641;5.5265;";"
3642;3.5635;";"
3644;4.2627;"Abstract;"
3645;4.8992;";"
3646;5.3255;";"
3648;5.7923;";"
3649;6.2939;";"
3651;4.0958;";"
3653;5.6957;";"
3654;4.6423;";"
3655;3.3608;";"
3657;5.4615;";"
3659;6.4824;"Black;"
3660;4.0038;";"
3661;5.9382;";"
3662;4.7664;";"
3663;4.3123;";"
3666;5.1623;"Fashion;Interior"
3668;6.2038;";"
3669;6.0516;";"
3670;5.9198;";"
3673;5.087;";"
3674;4.2745;";"
3678;4.3413;";"
3679;5.4845;";"
3682;5.3831;";"
3683;5.2179;";"
3685;4.2433;";"
3686;5.8492;";"
3688;5.9731;";"
3690;5.1509;";"
3691;6.1024;";"
3692;3.4466;";"
3693;5.4567;";"
3695;5.6385;";"
3697;4.9328;";"
3698;6.6588;"Nature;Macro"
3700;6.2209;";"
3701;6.0349;"Nature;"
3702;5.9563;";"
3703;4.9;";"
3704;3.5273;";"
3705;5.4462;";"
3706;5.7795;";"
3708;5.0276;";"
3709;5.0349;";"
3710;6.057;";"
3711;5.9139;";"
3712;5.8859;";"
3714;4.1061;";"
3715;5.2374;";"
3716;6.393;"Macro;"
3717;4.7874;";"
3720;3.9637;";"
3722;4.7588;";"
3723;5.0281;";"
3725;6.0079;";"
3726;6.9344;"Abstract;Animals"
3727;5.3664;"Water;"
3728;3.1211;";"
3729;4.0394;";"
3732;4.2471;";"
3733;5.9027;";"
3734;4.8406;";"
3735;5.5138;";"
3736;5.2636;";"
3737;5.0196;";"
3738;6.0423;";"
3739;3.9811;";"
3740;5.6342;";"
3742;4.9844;";"
3743;5.469;";"
3744;5.686;";"
3747;4.635;";"
3748;5.1216;";"
3750;5.1333;";"
3751;4.8427;";"
3753;4.8287;";"
3754;3.2087;";"
3756;5.4405;";"
3757;5.6591;";"
3758;5.5625;"Abstract;"
3760;4.2398;";"
3761;6.5929;";"
3762;4.7222;";"
3763;5.028;";"
3764;4.1275;";"
3765;3.9677;";"
3766;6.0898;"Abstract;"
3767;4.8842;";"
3768;4.8054;";"
3770;4.8566;";"
3771;4.2362;"Nature;"
3772;5.7393;";"
3773;4.8419;";"
3774;6.4458;";"
3775;5.1063;";"
3776;4.2948;";"
3777;6.0161;"Macro;Water"
3778;4.0435;";"
3779;5.2419;";"
3780;5.7668;";"
3782;4.7692;";"
3788;4.1734;";"
3790;3.4128;";"
3791;2.8041;";"
3794;5.0988;";"
3796;4.4488;";"
3797;4.6763;";"
3804;4.814;";"
3805;4.5944;";"
3806;6.428;";"
3807;4.4774;";"
3808;5.251;";"
3810;4.9234;";"
3811;5.068;";"
3812;5.375;";"
3815;4.1626;";"
3816;4.2672;";"
3817;5.6885;";"
3818;6.1694;";"
3820;3.8661;";"
3821;5.5104;"Still;"
3824;5.7102;";"
3825;5.8261;";"
3826;4.864;"Snapshot;Still"
3827;4.7347;"Humorous;Portraiture"
3828;4.0333;";"
3829;5.7895;";"
3830;5.873;"Urban;Political"
3832;4.5041;";"
3833;5.4418;"Still;Macro"
3834;5.2846;"Humorous;"
3835;3.8033;";"
3840;6.2298;"Political;"
3841;4.7421;";"
3842;5.4659;";"
3846;4.7119;";"
3848;5.4979;";"
3849;5.3374;"Still;Photojournalism"
3850;4.2429;";"
3851;5.1888;"Humorous;"
3852;5.088;";"
3853;4.4315;";"
3854;4.3633;";"
3855;5.5692;";"
3856;4.4042;";"
3858;4.649;";"
3859;5.4458;";"
3860;4.8854;";"
3861;4.2951;";"
3862;5.3052;";"
3865;6.0598;";"
3867;4.4234;";"
3869;5.7336;";"
3870;4.3577;";"
3873;4.4689;";"
3874;7.4211;";"
3875;3.1598;";"
3876;4.657;";"
3877;5.3223;";"
3879;4.9289;"Humorous;"
3880;5.4781;"Urban;Photojournalism"
3883;5.9806;"Humorous;Action"
3884;4.5168;";"
3885;5.008;";"
3887;5.496;";"
3888;5.0246;"Candid;"
3889;5.4127;"Advertisement;"
3890;5.0157;";"
3891;4.9309;";"
3892;4.3704;";"
3894;4.9274;";"
3896;4.9918;";"
3897;4.3306;";"
3898;4.4;";"
3901;4.1061;";"
3902;4.7642;";"
3903;5.6988;";"
3904;4.0042;";"
